id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
644835,Location!  2 Blocks to U St Metro,3199189,Jayne,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91578,-77.02704,Private room,57,28,30,2018-07-25,0.39,3,0
644872,Spacious MBR walk to U St Metro,3199189,Jayne,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91425,-77.02843,Private room,60,14,36,2018-07-23,0.52,3,0
647080,Row House Near Capitol on Maryland Avenue,3221627,Drury,,"Union Station, Stanton Park, Kingman Park",38.89233,-77.00084,Entire home/apt,300,4,73,2019-06-27,0.87,1,360
648093,Booming with Light Cozy Row-house,3250527,Rodrigo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91574,-77.0058,Entire home/apt,120,3,5,2018-06-16,0.06,1,0
653865,Quaint Private Bedroom in Takoma DC,3288651,Sheryl,,"Takoma, Brightwood, Manor Park",38.97122,-77.01537,Private room,50,2,12,2018-07-27,0.15,3,318
654835,Georgetown's Chateau Bleu - Prv Rm2,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.91638,-77.07053,Private room,139,3,10,2018-07-29,0.13,4,317
660514,"Master Suite- Private Deck, Whirlpool bath",2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92544,-77.02738,Private room,50,30,5,2019-04-19,0.46,2,131
667954,Neat small private bedroom in a strategic location,1313111,Rossen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91502,-77.00153,Private room,55,2,417,2019-06-29,5.00,3,340
669941,"Adorable, Spacious, Steps to Metro",3393172,Roya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92934,-77.03088,Entire home/apt,125,4,217,2019-07-12,2.70,2,331
674940,Capitol Court - 2 blocks to US Capitol Bldg!,17633,Charlotte,,"Union Station, Stanton Park, Kingman Park",38.89705,-77.00146,Entire home/apt,150,3,76,2019-04-16,0.92,41,296
688914,Master BR and Bath in Sunny TH,3517743,Kanita,,"Douglas, Shipley Terrace",38.84948,-76.97921,Private room,70,2,1,2019-06-17,1,4,339
690877,Modern Luxury in the Heart of DC!,3038817,Rodrigo,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92508,-77.03739,Private room,99,3,158,2019-06-29,2.00,1,348
694383,Beautiful apart_ Cathedral area,1730861,Frances,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.9289,-77.08415,Entire home/apt,135,2,4,2013-08-20,0.05,1,195
713529,03. The perfect Baseball fans hangout,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8723,-77.0114,Private room,60,1,470,2019-07-07,5.95,17,354
722114,Cool Columbia Heights Garden Apt.,1565502,Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92526,-77.02758,Entire home/apt,99,1,427,2019-06-27,5.20,3,165
736164,"At Metro: Clean, Comfortable and Sunny!",1698057,Ashley,,"Capitol Hill, Lincoln Park",38.88047,-76.98526,Entire home/apt,130,2,81,2019-06-18,0.99,1,10
739474,2 Blocks from Metro Bright and Cozy,2960725,Lisa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93678,-77.03833,Entire home/apt,149,2,80,2018-11-24,0.98,1,0
748316,Cozy Cabin in the City on Cap Hill,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.89532,-76.98873,Entire home/apt,105,2,588,2019-07-10,7.24,3,255
754037,Bed and Bath in Large Condo in DC,3966901,James,,"Sheridan, Barry Farm, Buena Vista",38.86048,-76.98921,Private room,62,2,11,2018-07-29,0.19,1,364
763569,Romantic Studio in Perfect Location,738459,Natasha,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93509,-77.05752,Entire home/apt,99,90,15,2019-03-24,0.21,5,319
765577,Nice Room in Unfurnished Victorian House,2193637,Jordan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93103,-77.04064,Private room,195,1,0,,,1,89
780041,Luminous apartment in central area,3273623,Martin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91792,-77.01044,Entire home/apt,100,10,10,2018-10-27,0.13,1,18
782970,1 bdrm apt in historic Mt Pleasant,3300249,Banafsheh,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93432,-77.0418,Entire home/apt,100,10,5,2018-10-30,0.08,1,317
783460,Cozy apt in the heart of U ST,4130856,Eden,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91747,-77.03419,Entire home/apt,80,6,46,2019-06-07,0.65,1,0
789295,Celebrity Mansion NOT FOR EVENTS,3738638,Doug,,"Dupont Circle, Connecticut Avenue/K Street",38.91051,-77.04918,Entire home/apt,991,1,123,2019-07-13,1.53,1,134
792578,Lovely Comfortable Home w/FREE PARKING,4027780,Leonard,,"River Terrace, Benning, Greenway, Dupont Park",38.88336,-76.95063,Entire home/apt,400,2,94,2019-04-21,1.22,1,365
793170,Beautiful Studio Apartment,4179451,Carmela,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92094,-77.03357,Entire home/apt,95,3,67,2018-09-30,0.84,2,303
800076,A Gem at U Street/14 Stree/Logan,3885360,Too,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91721,-77.02981,Entire home/apt,105,1,153,2019-06-24,1.98,1,292
801699,Modern Luxury Loft - Great Location!!!,4219994,Karen,,"Dupont Circle, Connecticut Avenue/K Street",38.91022,-77.04116,Entire home/apt,150,180,24,2016-02-14,0.33,1,365
804088,Beautiful Home-Lovely Neighborhood,4095170,Arleen,,"Friendship Heights, American University Park, Tenleytown",38.94829,-77.07325,Entire home/apt,230,3,29,2019-06-15,0.37,1,228
808830,Cozy comfort and convenience in DC,3765717,Jane,,"Cathedral Heights, McLean Gardens, Glover Park",38.92314,-77.07672,Private room,110,1,303,2019-07-04,3.84,1,342
815516,Chez Vous Georgetown Pied à Terre,4284434,Micheline,,"Georgetown, Burleith/Hillandale",38.91203,-77.06442,Entire home/apt,80,300,12,2013-06-03,0.15,1,68
815855,People's Place 3 - Convention Center,50148,Adreinne,,"Shaw, Logan Circle",38.90692,-77.02424,Entire home/apt,115,4,134,2019-06-28,1.76,3,67
818106,"Comfy, chic condo in Hill East, easy metro access",3635606,Elise,,"Union Station, Stanton Park, Kingman Park",38.89318,-76.97821,Entire home/apt,40,3,16,2018-04-19,0.58,1,4
820108,Elegant 1BR 6mins From Whitehouse,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92747,-77.03845,Entire home/apt,139,60,47,2017-08-06,0.63,6,0
825969,3 BR/2.5BA House near US Capitol,5795,Gracia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91521,-77.00099,Entire home/apt,500,2,10,2018-04-23,0.22,1,364
828497,"Private floor, 2 BR/Bath, free pkg, Van Ness Metro",3825475,Sheri,,"Friendship Heights, American University Park, Tenleytown",38.94334,-77.07275,Private room,125,2,75,2019-06-24,0.99,1,161
834961,Private Room in Penthouse Loft ,3595334,Sarah & Ajene,,"Union Station, Stanton Park, Kingman Park",38.89725,-76.97125,Private room,79,1,41,2014-08-11,0.53,1,0
835992,"Private Floor of House in DC, Separate Entrance",4370632,Viva And Robert,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93005,-77.10022,Entire home/apt,60,3,15,2018-08-10,0.35,1,208
837148,Lovely Capitol Hill 1BR Apartment,4374494,Justin And Dawn,,"Capitol Hill, Lincoln Park",38.8894,-76.98866,Entire home/apt,145,2,167,2019-06-28,2.11,2,163
839320,Large Bright Studio in DC 20016,4384549,Didier,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92923,-77.10219,Private room,100,21,17,2018-10-02,0.22,1,43
841202,Cool D.C. Home 2 blocs to Metro,1495405,Angela,,"North Michigan Park, Michigan Park, University Heights",38.95073,-76.99808,Entire home/apt,67,3,30,2019-04-21,0.39,2,299
841234,"Lovely room on 2nd street, nw dc",315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91908,-77.01404,Private room,35,28,13,2018-12-21,0.39,24,44
841260,Metro Style Living in Washington DC,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93707,-77.02366,Private room,39,5,12,2019-06-26,0.16,24,206
845033,Capitol Hill Sweet Suite,4410578,Charlotte,,"Union Station, Stanton Park, Kingman Park",38.89391,-76.99773,Entire home/apt,145,2,319,2019-07-07,4.01,1,31
851048,Elegant Dupont Circle Townhouse,1369442,Ted,,"Dupont Circle, Connecticut Avenue/K Street",38.91158,-77.05046,Entire home/apt,575,1,30,2019-05-17,0.43,3,358
852913,Inaguration Pad,1483376,Santiago,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92049,-77.03358,Entire home/apt,400,1,11,2019-05-19,0.24,1,365
854191,Near Everything Dupont Circle Home,1369442,Ted,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91258,-77.04855,Private room,185,1,69,2019-06-21,0.90,3,358
860336,Luxury Spacious Master Suite RoofDeck in Dupont,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.91009,-77.04714,Private room,99,1,363,2019-07-12,4.66,6,0
860776,Gorgeous cozy room available in the heart of Dc,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91912,-77.01369,Private room,28,4,8,2019-06-06,0.26,24,333
861775,Private BR Shared Bath Sunny TH - B,3517743,Kanita,,"Douglas, Shipley Terrace",38.84873,-76.97871,Private room,65,1,16,2018-12-19,0.30,4,0
864912,ColumbiaHeights/Petworth Row Home,4539831,Donny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92983,-77.02263,Private room,89,1,37,2019-06-29,0.48,1,72
865732,Gorgeous Inauguration Rental,57867,Summer,,"Capitol Hill, Lincoln Park",38.89149,-76.98959,Entire home/apt,2000,4,0,,,1,365
867019,Cozy Home in Ledroit Park (Shaw Area),1762813,Josefine,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91818,-77.01883,Entire home/apt,90,3,14,2019-07-04,0.19,1,0
867117,Great Capitol Hill location --steps to the sights!,4556324,Caryn,,"Union Station, Stanton Park, Kingman Park",38.89591,-76.99803,Entire home/apt,225,3,66,2019-05-19,0.84,1,363
870948,U Street/ Dupont bright studio,4282120,Louise,,"Dupont Circle, Connecticut Avenue/K Street",38.91763,-77.0394,Entire home/apt,105,1,8,2014-08-11,0.13,1,0
873182,Spacious English Basement Apt w/ Natural Sunlight!,4608059,Joy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9535,-76.9945,Entire home/apt,85,2,22,2019-06-29,0.64,1,122
873590,"Walk To National Mall, Museums, Baseball!",4247681,Debriana,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87491,-77.0155,Private room,92,2,3,2017-05-19,0.04,1,0
873603,"Spacious, Sunny 1 Bedroom in NW DC",1782353,Sarah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92245,-77.03437,Entire home/apt,81,4,9,2017-07-25,0.18,1,0
874890,New 3-Level Townhome in DC,4618425,Seghen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92954,-76.99874,Entire home/apt,190,2,26,2019-07-11,0.33,1,310
875697,Spacious studio near Adams Morgan,4617997,Leo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92782,-77.03985,Entire home/apt,80,2,23,2019-04-07,0.31,1,1
879105,Bedroom In Shadow of The Capitol,4098280,Michelle,,"Capitol Hill, Lincoln Park",38.88672,-77.00269,Private room,112,2,11,2019-06-08,0.15,5,257
882720,Entire 1 Bedroom Apartment,4671797,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03475,Entire home/apt,107,2,70,2019-07-14,0.95,1,0
885473,An Artist Den on Capitol Hill!,4693091,Rodney,,"Union Station, Stanton Park, Kingman Park",38.8933,-76.99714,Entire home/apt,120,1,83,2019-07-06,1.14,1,58
886283,Tenleytown/AU Park Basement Apt.,4698675,Katy,,"Friendship Heights, American University Park, Tenleytown",38.94663,-77.09255,Entire home/apt,100,5,48,2019-05-15,0.61,2,224
886415,Tenleytown/AU Park Home ,4698675,Katy,,"Friendship Heights, American University Park, Tenleytown",38.94688,-77.0912,Entire home/apt,300,3,6,2018-08-12,0.12,2,256
887461,Cozy room right next to the petworth metro station,315148,John,,"Brightwood Park, Crestwood, Petworth",38.9384,-77.02363,Private room,39,28,8,2019-05-31,0.16,24,325
888029,PERFECT ROOM FOR INTERNS OR STUDENT,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93656,-77.02377,Private room,35,28,8,2019-05-01,0.11,24,214
891852,"The Rock Creek Cozy, One Bedroom",116599,Sahr,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93574,-77.02094,Private room,135,2,57,2018-05-21,0.76,1,348
892183,SPECTACULAR HOME LOGAN CIRCLE!,4280278,Sara,,"Shaw, Logan Circle",38.90698,-77.02699,Entire home/apt,500,2,144,2019-06-26,2.61,4,148
893529,Chic and in the City Room,4752493,Kristie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91427,-77.01162,Private room,275,1,1,2013-06-15,0.01,1,365
898543,welcome to foggy bottom - on metro!,4795247,Diana,,"West End, Foggy Bottom, GWU",38.89961,-77.05293,Entire home/apt,310,2,122,2019-06-30,2.07,3,279
898544,welcome to the heart of washington,4795247,Diana,,"West End, Foggy Bottom, GWU",38.89879,-77.05287,Entire home/apt,265,2,77,2019-06-30,1.18,3,199
900225,The MONROE: 2 bdrm house BROOKLAND Arts District,3725621,Rosie & Donald,,"Brookland, Brentwood, Langdon",38.93239,-76.98784,Entire home/apt,125,3,21,2019-07-06,0.35,2,130
902573,Primo Live-In Office Near Downtown,481929,Chris,,"Shaw, Logan Circle",38.91066,-77.02191,Private room,72,5,25,2016-11-16,0.34,4,336
914968,Bedroom & Bath in Northeast DC near H Street,504401,Shauna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9043,-76.98946,Private room,85,3,54,2019-07-13,0.75,1,58
921356,Room In The Shadow of The Capitol!,4098280,Michelle,,"Capitol Hill, Lincoln Park",38.8849,-77.00053,Private room,129,2,7,2019-03-18,0.09,5,213
925327,"Modern, Sunny Studio Apt Downtown",4976910,David,,"Shaw, Logan Circle",38.90616,-77.02309,Entire home/apt,120,2,27,2019-06-28,0.35,1,265
945426,1BR Suite in the Heart of Things,5121445,Rose,,"Friendship Heights, American University Park, Tenleytown",38.96054,-77.08333,Private room,92,2,287,2019-07-14,3.75,3,290
953928,Furnished English Basement - D.C.,5166150,A.J.,,"Takoma, Brightwood, Manor Park",38.9654,-77.02843,Entire home/apt,50,14,5,2017-12-24,0.07,4,317
954211,Modern & Spacious Apartment with Private Roof Deck,5182419,Matthew,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92633,-77.035,Entire home/apt,200,2,50,2017-04-23,0.65,1,0
956313,Private apartment in prime location,695008,Jay And Mau,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93555,-77.02737,Entire home/apt,99,7,34,2019-05-17,0.47,2,238
957734,PERFECT DC location near everything,5209263,Mark & Patty,,"Shaw, Logan Circle",38.90879,-77.03345,Entire home/apt,129,3,194,2019-05-19,2.54,1,277
958370,Room in the heart of DC w WiFi,5214312,Leo,,"Union Station, Stanton Park, Kingman Park",38.8976,-76.99692,Private room,90,3,81,2017-11-13,1.05,1,0
980395,Dupont Circle Unit 2,505796,Sunshine,,"Dupont Circle, Connecticut Avenue/K Street",38.90923,-77.03959,Entire home/apt,110,15,55,2019-05-10,0.84,2,249
982395,End Unit Rowhouse w/ free parking,5381876,Benitia,,"Takoma, Brightwood, Manor Park",38.9587,-77.01813,Entire home/apt,195,2,74,2019-05-27,0.97,1,66
996138,Family-Friendly Historic Home By Capitol w/Parking,4796556,Grace,,"Capitol Hill, Lincoln Park",38.89165,-76.99332,Entire home/apt,225,2,78,2019-07-14,1.02,1,119
997859,Upscale DuPont: Courtyard+King Beds+Driveway Opt!,1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.91315,-77.04173,Entire home/apt,350,3,53,2019-07-01,0.70,4,325
1003792,SPECTACULAR HOME CAPITOL HILL!,4280278,Sara,,"Union Station, Stanton Park, Kingman Park",38.89424,-76.98891,Entire home/apt,450,2,47,2019-05-22,1.15,4,122
1018211,"Sunny Room, Peaceful Neighborhood",509854,Elaine,,"Brightwood Park, Crestwood, Petworth",38.94755,-77.03105,Private room,30,1,20,2018-04-15,0.27,1,223
1020841,"Brightwood Basement: private entrance, LR, BR, BA",5619026,Wendy,,"Takoma, Brightwood, Manor Park",38.9654,-77.02368,Private room,25,1,32,2018-08-21,1.25,1,0
1026034,Perfect studio in VERY central DC,2070536,Joel,,"Shaw, Logan Circle",38.90902,-77.03318,Entire home/apt,150,2,263,2019-07-07,3.51,1,335
1035762,Capitol Hill Room Steps from Metro,2789299,Jennifer,,"Capitol Hill, Lincoln Park",38.8805,-76.98606,Private room,70,4,5,2019-06-07,0.10,2,18
1042244,COZY MASTER SUITE PRIVATE B&B,5362585,Ledroit,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91583,-77.01306,Private room,180,3,19,2017-01-23,0.25,4,365
1048410,Spacious studio w rear deck near Rock Creek Park,5771803,Anneliese,,"Brightwood Park, Crestwood, Petworth",38.95098,-77.02859,Entire home/apt,100,3,50,2017-07-16,0.96,1,89
1049354,Walk to WhiteHouse 2nd Floor Apt,5778691,Corbett,,"Shaw, Logan Circle",38.90748,-77.03342,Entire home/apt,129,1,195,2019-07-02,4.20,9,31
1050419,Walk to WhiteHouse Penthouse_2Br2Ba,5778691,Corbett,,"Dupont Circle, Connecticut Avenue/K Street",38.90791,-77.03514,Entire home/apt,139,1,189,2019-07-07,4.11,9,110
1074477,Sunny and Clean on the Park!,2944360,Brynn,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91734,-77.03187,Entire home/apt,145,3,256,2019-07-06,3.41,9,314
1075426,Home In The Shadow of The Capitol,4098280,Michelle,,"Capitol Hill, Lincoln Park",38.88354,-77.00086,Entire home/apt,239,2,10,2018-03-03,0.14,5,213
1078858,Sun and Run (1800 SQFT 2/BR 2.5/BA) Row House,5934372,Seema,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91517,-77.01648,Entire home/apt,150,2,18,2018-01-02,0.28,1,0
1083256,"Comfy condo in Washington, DC",5955776,Nijole,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91826,-77.0323,Entire home/apt,100,2,3,2017-07-15,0.06,1,205
1083336,Beautiful Renovated Rowhome in DC!,5956393,Kyle,,"Brightwood Park, Crestwood, Petworth",38.94995,-77.02011,Entire home/apt,240,1,308,2019-06-30,4.22,1,304
1086168,2bd/2ba A+ Logan Circle Penthouse,5750063,Alex,,"Shaw, Logan Circle",38.90958,-77.03147,Entire home/apt,345,3,81,2018-05-14,1.15,1,0
1092713,Heart DuPont - Deluxe 1BR/1BA/Kitchen/Opt Parking,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.90959,-77.04706,Entire home/apt,199,1,296,2019-06-28,3.95,6,167
1094377,"Beautiful, sunny Mt Pleasant house",2349178,Philo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92963,-77.04086,Entire home/apt,200,300,0,,,1,37
1098825,Capitol Hill Apartment,6037826,Theresa,,"Capitol Hill, Lincoln Park",38.88854,-76.98575,Entire home/apt,125,20,67,2018-08-20,0.89,1,226
1106738,Entire home/apt in Washington,6076215,Mark,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92275,-77.04161,Entire home/apt,120,180,0,,,1,365
1109640,"Fresh, New Studio in Great Location",6090773,Rebecca,,"Capitol Hill, Lincoln Park",38.8811,-77.00123,Entire home/apt,100,2,108,2019-07-09,1.44,1,240
1112617,Skylit Studio in Adams Morgan,6105873,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91669,-77.04373,Entire home/apt,84,30,179,2018-05-16,3.55,1,6
1114525,"Bright, comfy & spacious Oasis 1 blk Whole FDS!",4276451,Kevin & Orlando,,"Dupont Circle, Connecticut Avenue/K Street",38.9104,-77.03463,Entire home/apt,131,2,7,2019-03-25,1.32,2,0
1120704,The French Inspired Comfort,6059772,Jon,,"Shaw, Logan Circle",38.90647,-77.0186,Entire home/apt,85,2,209,2018-01-12,2.79,3,0
1126839,"Beautiful, Sunny Private Room in DC",192856,Ruzgar,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91588,-77.02539,Private room,95,3,57,2019-06-13,0.76,1,19
1135268,Beautiful apt. in historic rowhouse,334857,Brian,,"Shaw, Logan Circle",38.91118,-77.02282,Entire home/apt,125,3,21,2019-07-07,0.29,1,24
1138235,Georgetown 3BR Townhouse 2019 Remodel Patio Garage,5598784,Christian,,"Georgetown, Burleith/Hillandale",38.90286,-77.06302,Entire home/apt,399,2,17,2019-05-20,0.26,1,185
1143329,"HUGE APT., BALCONY, AMAZING VIEWS, EZ PARK!",4247671,Tikia,,"Brightwood Park, Crestwood, Petworth",38.93959,-77.03818,Entire home/apt,99,7,11,2016-05-16,0.17,1,0
